date,item_id,item_desc,original_index,rebased_index,ln_rebased_index
2005-02-01,430536,TOILET ROLLS,99.225,99.225,4.597
2005-03-01,430536,TOILET ROLLS,100.434,100.434,4.61
2005-04-01,430536,TOILET ROLLS,97.651,97.651,4.581
2005-05-01,430536,TOILET ROLLS,96.824,96.824,4.573
2005-06-01,430536,TOILET ROLLS,97.321,97.321,4.578
2005-07-01,430536,TOILET ROLLS,96.711,96.711,4.572
2005-08-01,430536,TOILET ROLLS,97.589,97.589,4.581
2005-09-01,430536,TOILET ROLLS,96.93,96.93,4.574
2005-10-01,430536,TOILET ROLLS,96.516,96.516,4.57
2005-11-01,430536,TOILET ROLLS,98.735,98.735,4.592
2005-12-01,430536,TOILET ROLLS,100.893,100.893,4.614
2006-01-01,430536,TOILET ROLLS,102.002,102.002,4.625
2006-02-01,430536,TOILET ROLLS,99.834,101.833,4.623
2006-03-01,430536,TOILET ROLLS,101.913,103.953,4.644
2006-04-01,430536,TOILET ROLLS,102.865,104.924,4.653
2006-05-01,430536,TOILET ROLLS,101.985,104.027,4.645
2006-06-01,430536,TOILET ROLLS,101.662,103.697,4.641
2006-07-01,430536,TOILET ROLLS,100.51,102.522,4.63
2006-08-01,430536,TOILET ROLLS,99.639,101.634,4.621
2006-09-01,430536,TOILET ROLLS,103.466,105.537,4.659
2006-10-01,430536,TOILET ROLLS,101.521,103.553,4.64
2006-11-01,430536,TOILET ROLLS,103.829,105.908,4.663
2006-12-01,430536,TOILET ROLLS,103.378,105.448,4.658
2007-01-01,430536,TOILET ROLLS,106.473,108.605,4.688
2007-02-01,430536,TOILET ROLLS,103.667,112.587,4.724
2007-03-01,430536,TOILET ROLLS,105.378,114.445,4.74
2007-04-01,430536,TOILET ROLLS,105.256,114.313,4.739
2007-05-01,430536,TOILET ROLLS,104.296,113.27,4.73
2007-06-01,430536,TOILET ROLLS,103.455,112.357,4.722
2007-07-01,430536,TOILET ROLLS,101.777,110.534,4.705
2007-08-01,430536,TOILET ROLLS,97.049,105.4,4.658
2007-09-01,430536,TOILET ROLLS,99.233,107.772,4.68
2007-10-01,430536,TOILET ROLLS,102.061,110.843,4.708
2007-11-01,430536,TOILET ROLLS,104.174,113.138,4.729
2007-12-01,430536,TOILET ROLLS,103.796,112.727,4.725
2008-01-01,430536,TOILET ROLLS,102.382,111.192,4.711
2008-02-01,430536,TOILET ROLLS,100.792,112.072,4.719
2008-03-01,430536,TOILET ROLLS,101.914,113.32,4.73
2008-04-01,430536,TOILET ROLLS,106.569,118.496,4.775
2008-05-01,430536,TOILET ROLLS,108.153,120.257,4.79
2008-06-01,430536,TOILET ROLLS,109.483,121.736,4.802
2008-07-01,430536,TOILET ROLLS,109.281,121.511,4.8
2008-08-01,430536,TOILET ROLLS,108.881,121.066,4.796
2008-09-01,430536,TOILET ROLLS,106.691,118.631,4.776
2008-10-01,430536,TOILET ROLLS,111.86,124.379,4.823
2008-11-01,430536,TOILET ROLLS,112.366,124.942,4.828
2008-12-01,430536,TOILET ROLLS,108.324,120.447,4.791
2009-01-01,430536,TOILET ROLLS,114,126.758,4.842
2009-02-01,430536,TOILET ROLLS,96.417,122.217,4.806
2009-03-01,430536,TOILET ROLLS,98.94,125.415,4.832
2009-04-01,430536,TOILET ROLLS,97.74,123.894,4.819
2009-05-01,430536,TOILET ROLLS,99.027,125.525,4.833
2009-06-01,430536,TOILET ROLLS,100.865,127.855,4.851
2009-07-01,430536,TOILET ROLLS,101.092,128.143,4.853
2009-08-01,430536,TOILET ROLLS,98.734,125.154,4.83
2009-09-01,430536,TOILET ROLLS,101.346,128.465,4.856
2009-10-01,430536,TOILET ROLLS,96.751,122.64,4.809
2009-11-01,430536,TOILET ROLLS,99.646,126.31,4.839
2009-12-01,430536,TOILET ROLLS,96.282,122.045,4.804
2010-01-01,430536,TOILET ROLLS,100.47,127.354,4.847
2010-02-01,430536,TOILET ROLLS,98.825,125.858,4.835
2010-03-01,430536,TOILET ROLLS,94.075,119.808,4.786
2010-04-01,430536,TOILET ROLLS,95.187,121.225,4.798
2010-05-01,430536,TOILET ROLLS,96.846,123.337,4.815
2010-06-01,430536,TOILET ROLLS,97.842,124.606,4.825
2010-07-01,430536,TOILET ROLLS,98.84,125.877,4.835
2010-08-01,430536,TOILET ROLLS,98.976,126.05,4.837
2010-09-01,430536,TOILET ROLLS,99.126,126.241,4.838
2010-10-01,430536,TOILET ROLLS,98.812,125.841,4.835
2010-11-01,430536,TOILET ROLLS,98.306,125.197,4.83
2010-12-01,430536,TOILET ROLLS,99.876,127.196,4.846
2011-01-01,430536,TOILET ROLLS,100.674,128.213,4.854
2011-02-01,430536,TOILET ROLLS,99.71,127.841,4.851
2011-03-01,430536,TOILET ROLLS,98.352,126.1,4.837
2011-04-01,430536,TOILET ROLLS,93.9,120.392,4.791
2011-05-01,430536,TOILET ROLLS,97.497,125.003,4.828
2011-06-01,430536,TOILET ROLLS,97.186,124.605,4.825
2011-07-01,430536,TOILET ROLLS,99.9,128.084,4.853
2011-08-01,430536,TOILET ROLLS,100.832,129.279,4.862
2011-09-01,430536,TOILET ROLLS,100.79,129.225,4.862
2011-10-01,430536,TOILET ROLLS,100.668,129.069,4.86
2011-11-01,430536,TOILET ROLLS,98.345,126.091,4.837
2011-12-01,430536,TOILET ROLLS,99.911,128.098,4.853
2012-01-01,430536,TOILET ROLLS,100.037,128.26,4.854
2012-02-01,430536,TOILET ROLLS,102.727,131.758,4.881
2012-03-01,430536,TOILET ROLLS,101.758,130.515,4.871
2012-04-01,430536,TOILET ROLLS,100.782,129.263,4.862
2012-05-01,430536,TOILET ROLLS,96.929,124.321,4.823
2012-06-01,430536,TOILET ROLLS,97.87,125.528,4.833
2012-07-01,430536,TOILET ROLLS,95.452,122.427,4.808
2012-08-01,430536,TOILET ROLLS,94.645,121.392,4.799
2012-09-01,430536,TOILET ROLLS,96.526,123.804,4.819
2012-10-01,430536,TOILET ROLLS,95.27,122.193,4.806
2012-11-01,430536,TOILET ROLLS,94.371,121.04,4.796
2012-12-01,430536,TOILET ROLLS,93.046,119.341,4.782
2013-01-01,430536,TOILET ROLLS,92.58,118.743,4.777
2013-02-01,430536,TOILET ROLLS,103.924,123.403,4.815
2013-03-01,430536,TOILET ROLLS,99.667,118.348,4.774
2013-04-01,430536,TOILET ROLLS,103.436,122.823,4.811
2013-05-01,430536,TOILET ROLLS,99.959,118.694,4.777
2013-06-01,430536,TOILET ROLLS,102.053,121.181,4.797
2013-07-01,430536,TOILET ROLLS,99.613,118.284,4.773
2013-08-01,430536,TOILET ROLLS,101.292,120.277,4.79
2013-09-01,430536,TOILET ROLLS,100.29,119.087,4.78
2013-10-01,430536,TOILET ROLLS,104,123.493,4.816
2013-11-01,430536,TOILET ROLLS,105.046,124.735,4.826
2013-12-01,430536,TOILET ROLLS,101.305,120.293,4.79
2014-01-01,430536,TOILET ROLLS,101.226,120.199,4.789
2014-02-01,430536,TOILET ROLLS,99.238,119.283,4.781
2014-03-01,430536,TOILET ROLLS,99.925,120.109,4.788
2014-04-01,430536,TOILET ROLLS,97.899,117.673,4.768
2014-05-01,430536,TOILET ROLLS,99.178,119.211,4.781
2014-06-01,430536,TOILET ROLLS,97.981,117.772,4.769
2014-07-01,430536,TOILET ROLLS,97.709,117.445,4.766
2014-08-01,430536,TOILET ROLLS,98.198,118.033,4.771
2014-09-01,430536,TOILET ROLLS,98.377,118.248,4.773
2014-10-01,430536,TOILET ROLLS,98.3,118.155,4.772
2014-11-01,430536,TOILET ROLLS,98.301,118.157,4.772
2014-12-01,430536,TOILET ROLLS,97.753,117.498,4.766
2015-01-01,430536,TOILET ROLLS,97.724,117.463,4.766
2015-02-01,430536,TOILET ROLLS,100.107,117.589,4.767
2015-03-01,430536,TOILET ROLLS,99.791,117.218,4.764
2015-04-01,430536,TOILET ROLLS,100.371,117.899,4.77
2015-05-01,430536,TOILET ROLLS,100.944,118.572,4.776
2015-06-01,430536,TOILET ROLLS,100.792,118.393,4.774
2015-07-01,430536,TOILET ROLLS,100.807,118.411,4.774
2015-08-01,430536,TOILET ROLLS,96.687,113.572,4.732
2015-09-01,430536,TOILET ROLLS,96.897,113.818,4.735
2015-10-01,430536,TOILET ROLLS,98.084,115.213,4.747
2015-11-01,430536,TOILET ROLLS,96.834,113.744,4.734
2015-12-01,430536,TOILET ROLLS,97.506,114.534,4.741
2016-01-01,430536,TOILET ROLLS,97.454,114.473,4.74
2016-02-01,430536,TOILET ROLLS,100.048,114.527,4.741
2016-03-01,430536,TOILET ROLLS,99.004,113.332,4.73
2016-04-01,430536,TOILET ROLLS,99.575,113.986,4.736
2016-05-01,430536,TOILET ROLLS,98.905,113.219,4.729
2016-06-01,430536,TOILET ROLLS,100.192,114.692,4.742
2016-07-01,430536,TOILET ROLLS,98.634,112.909,4.727
2016-08-01,430536,TOILET ROLLS,99.201,113.558,4.732
2016-09-01,430536,TOILET ROLLS,100.973,115.586,4.75
2016-10-01,430536,TOILET ROLLS,98.822,113.124,4.728
2016-11-01,430536,TOILET ROLLS,100.83,115.423,4.749
2016-12-01,430536,TOILET ROLLS,100.094,114.58,4.741
2017-01-01,430536,TOILET ROLLS,100.032,114.509,4.741
2017-02-01,430536,TOILET ROLLS,101.164,115.842,4.752
2017-03-01,430536,TOILET ROLLS,102.054,116.861,4.761
2017-04-01,430536,TOILET ROLLS,101.899,116.684,4.759
2017-05-01,430536,TOILET ROLLS,101.807,116.578,4.759
2017-06-01,430536,TOILET ROLLS,104.04,119.135,4.78
2017-07-01,430536,TOILET ROLLS,103.746,118.799,4.777
2017-08-01,430536,TOILET ROLLS,104.364,119.506,4.783
2017-09-01,430536,TOILET ROLLS,99.564,114.01,4.736
2017-10-01,430536,TOILET ROLLS,100.421,114.991,4.745
2017-11-01,430536,TOILET ROLLS,104.764,119.964,4.787
2017-12-01,430536,TOILET ROLLS,103.911,118.988,4.779
2018-01-01,430536,TOILET ROLLS,101.761,116.526,4.758
2018-02-01,430536,TOILET ROLLS,100.006,116.533,4.758
2018-03-01,430536,TOILET ROLLS,97.172,113.23,4.729
2018-04-01,430536,TOILET ROLLS,100.447,117.047,4.763
2018-05-01,430536,TOILET ROLLS,97.704,113.85,4.735
2018-06-01,430536,TOILET ROLLS,101.2,117.924,4.77
2018-07-01,430536,TOILET ROLLS,100.407,117,4.762
2018-08-01,430536,TOILET ROLLS,102.234,119.129,4.78
2018-09-01,430536,TOILET ROLLS,101.661,118.461,4.775
2018-10-01,430536,TOILET ROLLS,100.928,117.607,4.767
2018-11-01,430536,TOILET ROLLS,103.045,120.074,4.788
2018-12-01,430536,TOILET ROLLS,105.34,122.748,4.81
2019-01-01,430536,TOILET ROLLS,99.111,115.49,4.749
2019-02-01,430536,TOILET ROLLS,99.92,115.397,4.748
2019-03-01,430536,TOILET ROLLS,102.225,118.059,4.771
2019-04-01,430536,TOILET ROLLS,103.443,119.466,4.783
2019-05-01,430536,TOILET ROLLS,102.075,117.886,4.77
2019-06-01,430536,TOILET ROLLS,103.176,119.158,4.78
2019-07-01,430536,TOILET ROLLS,101.624,117.365,4.765
2019-09-01,430536,TOILET ROLLS,101.853,117.63,4.768
2019-10-01,430536,TOILET ROLLS,104.151,120.284,4.79
2019-11-01,430536,TOILET ROLLS,103.725,119.792,4.786
2019-12-01,430536,TOILET ROLLS,103.348,119.356,4.782
2020-01-01,430536,TOILET ROLLS,99.338,114.725,4.743
2020-02-01,430536,TOILET ROLLS,100.502,115.301,4.748
2020-03-01,430536,TOILET ROLLS,100.747,115.582,4.75
2020-04-01,430536,TOILET ROLLS,105.928,121.526,4.8
2020-05-01,430536,TOILET ROLLS,106.452,122.127,4.805
2020-06-01,430536,TOILET ROLLS,105.815,121.396,4.799
2020-07-01,430536,TOILET ROLLS,98.937,113.506,4.732
2020-08-01,430536,TOILET ROLLS,103.653,118.916,4.778
2020-09-01,430536,TOILET ROLLS,101.113,116.002,4.754
2020-10-01,430536,TOILET ROLLS,102.987,118.152,4.772
2020-11-01,430536,TOILET ROLLS,99.913,114.625,4.742
2020-12-01,430536,TOILET ROLLS,98.411,112.902,4.727
2021-01-01,430536,TOILET ROLLS,103.004,118.172,4.772
2021-02-01,430536,TOILET ROLLS,96.868,114.47,4.74
2021-03-01,430536,TOILET ROLLS,96.868,114.47,4.74
2021-04-01,430536,TOILET ROLLS,98.796,116.749,4.76
2021-05-01,430536,TOILET ROLLS,99.628,117.732,4.768
2021-06-01,430536,TOILET ROLLS,99.789,117.922,4.77
2021-07-01,430536,TOILET ROLLS,98.234,116.085,4.754
2021-08-01,430536,TOILET ROLLS,99.955,118.118,4.772
2021-09-01,430536,TOILET ROLLS,99.7,117.817,4.769
2021-10-01,430536,TOILET ROLLS,100.069,118.253,4.773
2021-11-01,430536,TOILET ROLLS,99.994,118.164,4.772
2021-12-01,430536,TOILET ROLLS,101.275,119.678,4.785
2022-01-01,430536,TOILET ROLLS,100.15,118.349,4.774
2022-02-01,430536,TOILET ROLLS,101.72,120.384,4.791
2022-03-01,430536,TOILET ROLLS,103.62,122.633,4.809
2022-04-01,430536,TOILET ROLLS,104.351,123.498,4.816
2022-05-01,430536,TOILET ROLLS,107.804,127.585,4.849
2022-06-01,430536,TOILET ROLLS,109.664,129.786,4.866
2022-07-01,430536,TOILET ROLLS,113.405,134.213,4.899
2022-08-01,430536,TOILET ROLLS,116.622,138.021,4.927
2022-09-01,430536,TOILET ROLLS,119.568,141.507,4.952
2022-10-01,430536,TOILET ROLLS,121.821,144.174,4.971
2022-11-01,430536,TOILET ROLLS,121.369,143.639,4.967
2022-12-01,430536,TOILET ROLLS,122.117,144.524,4.973
2023-01-01,430536,TOILET ROLLS,99.308,117.53,4.767
2023-02-01,430536,TOILET ROLLS,102.018,119.902,4.787
2023-03-01,430536,TOILET ROLLS,100.342,117.932,4.77
2023-04-01,430536,TOILET ROLLS,99.688,117.163,4.764
2023-05-01,430536,TOILET ROLLS,100.597,118.231,4.773
2023-06-01,430536,TOILET ROLLS,99.826,117.325,4.765
2023-07-01,430536,TOILET ROLLS,101.242,118.99,4.779
2023-08-01,430536,TOILET ROLLS,99.595,117.054,4.763
2023-09-01,430536,TOILET ROLLS,99.301,116.708,4.76
2023-10-01,430536,TOILET ROLLS,100.089,117.634,4.768
2023-11-01,430536,TOILET ROLLS,99.235,116.631,4.759
2023-12-01,430536,TOILET ROLLS,97.001,114.005,4.736
2024-01-01,430536,TOILET ROLLS,99.604,117.064,4.763
2024-02-01,430536,TOILET ROLLS,97.882,114.585,4.741
2024-03-01,430536,TOILET ROLLS,98.198,114.955,4.745
2024-04-01,430536,TOILET ROLLS,96.845,113.371,4.731
2024-05-01,430536,TOILET ROLLS,96.607,113.092,4.728
2024-06-01,430536,TOILET ROLLS,95.77,112.113,4.72
2024-07-01,430536,TOILET ROLLS,96.766,113.279,4.73
2024-08-01,430536,TOILET ROLLS,95.841,112.196,4.72
2024-09-01,430536,TOILET ROLLS,94.724,110.888,4.709
2024-10-01,430536,TOILET ROLLS,97.111,113.682,4.733
2024-11-01,430536,TOILET ROLLS,93.649,109.63,4.697
2005-02-01,520206,TAMPONS-PACK OF 10-20,98.432,98.432,4.589
2005-03-01,520206,TAMPONS-PACK OF 10-20,99.699,99.699,4.602
2005-04-01,520206,TAMPONS-PACK OF 10-20,98.366,98.366,4.589
2005-05-01,520206,TAMPONS-PACK OF 10-20,99.155,99.155,4.597
2005-06-01,520206,TAMPONS-PACK OF 10-20,98.364,98.364,4.589
2005-07-01,520206,TAMPONS-PACK OF 10-20,99.184,99.184,4.597
2005-08-01,520206,TAMPONS-PACK OF 10-20,99.488,99.488,4.6
2005-09-01,520206,TAMPONS-PACK OF 10-20,100.182,100.182,4.607
2005-10-01,520206,TAMPONS-PACK OF 10-20,98.922,98.922,4.594
2005-11-01,520206,TAMPONS-PACK OF 10-20,99.737,99.737,4.603
2005-12-01,520206,TAMPONS-PACK OF 10-20,98.553,98.553,4.591
2006-01-01,520206,TAMPONS-PACK OF 10-20,99.986,99.986,4.605
2006-02-01,520206,TAMPONS-PACK OF 10-20,99.996,99.982,4.605
2006-03-01,520206,TAMPONS-PACK OF 10-20,99.44,99.426,4.599
2006-04-01,520206,TAMPONS-PACK OF 10-20,99.04,99.026,4.595
2006-05-01,520206,TAMPONS-PACK OF 10-20,101.495,101.481,4.62
2006-06-01,520206,TAMPONS-PACK OF 10-20,102.382,102.368,4.629
2006-07-01,520206,TAMPONS-PACK OF 10-20,102.801,102.787,4.633
2006-08-01,520206,TAMPONS-PACK OF 10-20,102.509,102.495,4.63
2006-09-01,520206,TAMPONS-PACK OF 10-20,102.285,102.271,4.628
2006-10-01,520206,TAMPONS-PACK OF 10-20,103.153,103.139,4.636
2006-11-01,520206,TAMPONS-PACK OF 10-20,102.386,102.372,4.629
2006-12-01,520206,TAMPONS-PACK OF 10-20,102.347,102.333,4.628
2007-01-01,520206,TAMPONS-PACK OF 10-20,101.888,101.874,4.624
2007-02-01,520206,TAMPONS-PACK OF 10-20,100.06,101.935,4.624
2007-03-01,520206,TAMPONS-PACK OF 10-20,100.097,101.973,4.625
2007-04-01,520206,TAMPONS-PACK OF 10-20,101.3,103.198,4.637
2007-05-01,520206,TAMPONS-PACK OF 10-20,102.503,104.424,4.648
2007-06-01,520206,TAMPONS-PACK OF 10-20,103.58,105.521,4.659
2007-07-01,520206,TAMPONS-PACK OF 10-20,103.468,105.407,4.658
2007-08-01,520206,TAMPONS-PACK OF 10-20,102.093,104.006,4.644
2007-09-01,520206,TAMPONS-PACK OF 10-20,102.851,104.778,4.652
2007-10-01,520206,TAMPONS-PACK OF 10-20,101.49,103.392,4.639
2007-11-01,520206,TAMPONS-PACK OF 10-20,101.518,103.42,4.639
2007-12-01,520206,TAMPONS-PACK OF 10-20,100.636,102.522,4.63
2008-01-01,520206,TAMPONS-PACK OF 10-20,100.306,102.185,4.627
2008-02-01,520206,TAMPONS-PACK OF 10-20,100.021,102.207,4.627
2008-03-01,520206,TAMPONS-PACK OF 10-20,99.292,101.462,4.62
2008-04-01,520206,TAMPONS-PACK OF 10-20,100.312,102.504,4.63
2008-05-01,520206,TAMPONS-PACK OF 10-20,101.021,103.229,4.637
2008-06-01,520206,TAMPONS-PACK OF 10-20,99.612,101.789,4.623
2008-07-01,520206,TAMPONS-PACK OF 10-20,99.888,102.071,4.626
2008-08-01,520206,TAMPONS-PACK OF 10-20,100.804,103.007,4.635
2008-09-01,520206,TAMPONS-PACK OF 10-20,102.681,104.925,4.653
2008-10-01,520206,TAMPONS-PACK OF 10-20,101.19,103.401,4.639
2008-11-01,520206,TAMPONS-PACK OF 10-20,98.398,100.548,4.611
2008-12-01,520206,TAMPONS-PACK OF 10-20,100.45,102.645,4.631
2009-01-01,520206,TAMPONS-PACK OF 10-20,99.341,101.512,4.62
2009-02-01,520206,TAMPONS-PACK OF 10-20,103.185,104.745,4.652
2009-03-01,520206,TAMPONS-PACK OF 10-20,102.913,104.469,4.649
2009-04-01,520206,TAMPONS-PACK OF 10-20,101.558,103.094,4.636
2009-05-01,520206,TAMPONS-PACK OF 10-20,100.74,102.263,4.628
2009-06-01,520206,TAMPONS-PACK OF 10-20,104.12,105.694,4.661
2009-07-01,520206,TAMPONS-PACK OF 10-20,104.559,106.14,4.665
2009-08-01,520206,TAMPONS-PACK OF 10-20,104.266,105.843,4.662
2009-09-01,520206,TAMPONS-PACK OF 10-20,99.951,101.462,4.62
2009-10-01,520206,TAMPONS-PACK OF 10-20,102.76,104.314,4.647
2009-11-01,520206,TAMPONS-PACK OF 10-20,98.791,100.285,4.608
2009-12-01,520206,TAMPONS-PACK OF 10-20,98.14,99.624,4.601
2010-01-01,520206,TAMPONS-PACK OF 10-20,95.821,97.27,4.577
2010-02-01,520206,TAMPONS-PACK OF 10-20,107.867,104.922,4.653
2010-03-01,520206,TAMPONS-PACK OF 10-20,101.274,98.509,4.59
2010-04-01,520206,TAMPONS-PACK OF 10-20,104.62,101.764,4.623
2010-05-01,520206,TAMPONS-PACK OF 10-20,103.465,100.64,4.612
2010-06-01,520206,TAMPONS-PACK OF 10-20,104.592,101.737,4.622
2010-07-01,520206,TAMPONS-PACK OF 10-20,101.045,98.286,4.588
2010-08-01,520206,TAMPONS-PACK OF 10-20,104.546,101.692,4.622
2010-09-01,520206,TAMPONS-PACK OF 10-20,103.85,101.015,4.615
2010-10-01,520206,TAMPONS-PACK OF 10-20,101.459,98.689,4.592
2010-11-01,520206,TAMPONS-PACK OF 10-20,103.407,100.584,4.611
2010-12-01,520206,TAMPONS-PACK OF 10-20,105.104,102.235,4.627
2011-01-01,520206,TAMPONS-PACK OF 10-20,106.533,103.625,4.641
2011-02-01,520206,TAMPONS-PACK OF 10-20,99.586,103.196,4.637
2011-03-01,520206,TAMPONS-PACK OF 10-20,98.787,102.368,4.629
2011-04-01,520206,TAMPONS-PACK OF 10-20,99.091,102.683,4.632
2011-05-01,520206,TAMPONS-PACK OF 10-20,100.677,104.326,4.648
2011-06-01,520206,TAMPONS-PACK OF 10-20,99.613,103.223,4.637
2011-07-01,520206,TAMPONS-PACK OF 10-20,100.648,104.296,4.647
2011-08-01,520206,TAMPONS-PACK OF 10-20,97.457,100.989,4.615
2011-09-01,520206,TAMPONS-PACK OF 10-20,98.636,102.211,4.627
2011-10-01,520206,TAMPONS-PACK OF 10-20,96.65,100.153,4.607
2011-11-01,520206,TAMPONS-PACK OF 10-20,97.39,100.92,4.614
2011-12-01,520206,TAMPONS-PACK OF 10-20,96.914,100.427,4.609
2012-01-01,520206,TAMPONS-PACK OF 10-20,98.231,101.791,4.623
2012-02-01,520206,TAMPONS-PACK OF 10-20,101.022,102.832,4.633
2012-03-01,520206,TAMPONS-PACK OF 10-20,100.153,101.947,4.624
2012-04-01,520206,TAMPONS-PACK OF 10-20,99.233,101.011,4.615
2012-05-01,520206,TAMPONS-PACK OF 10-20,99.525,101.308,4.618
2012-06-01,520206,TAMPONS-PACK OF 10-20,99.328,101.107,4.616
2012-07-01,520206,TAMPONS-PACK OF 10-20,99.007,100.781,4.613
2012-08-01,520206,TAMPONS-PACK OF 10-20,98.67,100.438,4.61
2012-09-01,520206,TAMPONS-PACK OF 10-20,98.666,100.434,4.609
2012-10-01,520206,TAMPONS-PACK OF 10-20,98.419,100.182,4.607
2012-11-01,520206,TAMPONS-PACK OF 10-20,100.276,102.072,4.626
2012-12-01,520206,TAMPONS-PACK OF 10-20,99.519,101.302,4.618
2013-01-01,520206,TAMPONS-PACK OF 10-20,100.172,101.966,4.625
2013-02-01,520206,TAMPONS-PACK OF 10-20,99.512,101.469,4.62
2013-03-01,520206,TAMPONS-PACK OF 10-20,99.431,101.386,4.619
2013-04-01,520206,TAMPONS-PACK OF 10-20,100.163,102.133,4.626
2013-05-01,520206,TAMPONS-PACK OF 10-20,99.537,101.494,4.62
2013-06-01,520206,TAMPONS-PACK OF 10-20,100.468,102.444,4.629
2013-07-01,520206,TAMPONS-PACK OF 10-20,100.661,102.64,4.631
2013-08-01,520206,TAMPONS-PACK OF 10-20,99.897,101.861,4.624
2013-09-01,520206,TAMPONS-PACK OF 10-20,102.872,104.895,4.653
2013-10-01,520206,TAMPONS-PACK OF 10-20,100.726,102.707,4.632
2013-11-01,520206,TAMPONS-PACK OF 10-20,102.365,104.378,4.648
2013-12-01,520206,TAMPONS-PACK OF 10-20,103.769,105.81,4.662
2014-01-01,520206,TAMPONS-PACK OF 10-20,103.569,105.606,4.66
2014-02-01,520206,TAMPONS-PACK OF 10-20,99.046,104.598,4.65
2014-03-01,520206,TAMPONS-PACK OF 10-20,98.725,104.259,4.647
2014-04-01,520206,TAMPONS-PACK OF 10-20,97.825,103.309,4.638
2014-05-01,520206,TAMPONS-PACK OF 10-20,96.035,101.418,4.619
2014-06-01,520206,TAMPONS-PACK OF 10-20,96.154,101.544,4.62
2014-07-01,520206,TAMPONS-PACK OF 10-20,96.168,101.559,4.621
2014-08-01,520206,TAMPONS-PACK OF 10-20,96.038,101.422,4.619
2014-09-01,520206,TAMPONS-PACK OF 10-20,96.731,102.153,4.626
2014-10-01,520206,TAMPONS-PACK OF 10-20,95.394,100.741,4.613
2014-11-01,520206,TAMPONS-PACK OF 10-20,94.642,99.947,4.605
2014-12-01,520206,TAMPONS-PACK OF 10-20,95.232,100.57,4.611
2015-01-01,520206,TAMPONS-PACK OF 10-20,93.379,98.614,4.591
2015-02-01,520206,TAMPONS-PACK OF 10-20,98.805,97.435,4.579
2015-03-01,520206,TAMPONS-PACK OF 10-20,103.351,101.918,4.624
2015-04-01,520206,TAMPONS-PACK OF 10-20,100.938,99.539,4.601
2015-05-01,520206,TAMPONS-PACK OF 10-20,100.492,99.099,4.596
2015-06-01,520206,TAMPONS-PACK OF 10-20,99.225,97.849,4.583
2015-07-01,520206,TAMPONS-PACK OF 10-20,101.745,100.334,4.609
2015-08-01,520206,TAMPONS-PACK OF 10-20,99.997,98.611,4.591
2015-09-01,520206,TAMPONS-PACK OF 10-20,101.209,99.806,4.603
2015-10-01,520206,TAMPONS-PACK OF 10-20,100.565,99.171,4.597
2015-11-01,520206,TAMPONS-PACK OF 10-20,99.078,97.704,4.582
2015-12-01,520206,TAMPONS-PACK OF 10-20,101.698,100.288,4.608
2016-01-01,520206,TAMPONS-PACK OF 10-20,101.043,99.642,4.602
2016-02-01,520206,TAMPONS-PACK OF 10-20,100.469,100.109,4.606
2016-03-01,520206,TAMPONS-PACK OF 10-20,98.969,98.615,4.591
2016-04-01,520206,TAMPONS-PACK OF 10-20,98.489,98.136,4.586
2016-05-01,520206,TAMPONS-PACK OF 10-20,98.147,97.796,4.583
2016-06-01,520206,TAMPONS-PACK OF 10-20,97.196,96.848,4.573
2016-07-01,520206,TAMPONS-PACK OF 10-20,99.319,98.963,4.595
2016-08-01,520206,TAMPONS-PACK OF 10-20,97.958,97.607,4.581
2016-09-01,520206,TAMPONS-PACK OF 10-20,98.427,98.075,4.586
2016-10-01,520206,TAMPONS-PACK OF 10-20,96.905,96.558,4.57
2016-11-01,520206,TAMPONS-PACK OF 10-20,98.277,97.925,4.584
2016-12-01,520206,TAMPONS-PACK OF 10-20,98.381,98.029,4.585
2017-01-01,520206,TAMPONS-PACK OF 10-20,97.017,96.67,4.571
